Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
95910230,5/24/2020 13:02,5/24/2020 14:41,70599,5974,49801,Microsoft,49801,Microsoft,Customer
95910242,5/24/2020 13:02,5/24/2020 13:45,70478,2604,49701,Third Ave & Stanwix St,49701,Third Ave & Stanwix St,Customer
95910252,5/24/2020 13:02,5/24/2020 14:50,70635,6450,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
95910271,5/24/2020 13:02,5/24/2020 13:09,70624,400,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
95910382,5/24/2020 13:04,5/24/2020 14:20,70217,4576,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
95910533,5/24/2020 13:06,5/24/2020 15:28,70590,8465,,BIKE 70590,1046,S 25th St & E Carson St,Customer
95910610,5/24/2020 13:08,5/24/2020 16:08,70331,10840,,BIKE 70331,1045,S 27th St & Sidney St. (Southside Works),Customer
95910652,5/24/2020 13:08,5/24/2020 14:10,70097,3712,1019,42nd St & Butler St,,BIKE 70097,Customer
95910674,5/24/2020 13:09,5/24/2020 13:10,70673,105,,BIKE 70673,,BIKE 70673,Customer
95910685,5/24/2020 13:09,5/24/2020 14:18,70562,4188,1037,Frew St & Schenley Dr,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
95910711,5/24/2020 13:09,5/24/2020 14:04,70433,3297,1012,North Shore Trail & Fort Duquesne Bridge,49801,Microsoft,Customer
95910719,5/24/2020 13:09,5/24/2020 15:33,70247,8596,1012,North Shore Trail & Fort Duquesne Bridge,1000,Liberty Ave & Stanwix St,Customer
95910720,5/24/2020 13:09,5/24/2020 15:33,70095,8595,1012,North Shore Trail & Fort Duquesne Bridge,,BIKE 70095,Customer
95910726,5/24/2020 13:09,5/24/2020 14:05,70577,3324,1012,North Shore Trail & Fort Duquesne Bridge,49801,Microsoft,Customer
95910727,5/24/2020 13:09,5/24/2020 13:12,70439,130,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
95910734,5/24/2020 13:10,5/24/2020 14:38,70258,5336,,BIKE 70258,49801,Microsoft,Customer
95910745,5/24/2020 13:10,5/24/2020 13:54,70547,2649,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),,BIKE 70547,Customer
95910794,5/24/2020 13:11,5/24/2020 16:08,70419,10653,1084,Hot Metal St & Tunnel Blvd,1045,S 27th St & Sidney St. (Southside Works),Customer
95910823,5/24/2020 13:11,5/24/2020 15:12,70061,7291,1084,Hot Metal St & Tunnel Blvd,1012,North Shore Trail & Fort Duquesne Bridge,Customer
95910835,5/24/2020 13:11,5/24/2020 14:19,70517,4070,1037,Frew St & Schenley Dr,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
95910903,5/24/2020 13:12,5/24/2020 15:09,70212,7028,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
95910910,5/24/2020 13:12,5/24/2020 16:08,70673,10542,,BIKE 70673,1045,S 27th St & Sidney St. (Southside Works),Customer
95911013,5/24/2020 13:14,5/24/2020 15:05,70563,6673,1041,Fifth Ave & S Bouquet St,1000,Liberty Ave & Stanwix St,Customer
95911037,5/24/2020 13:14,5/24/2020 14:21,70592,4000,1037,Frew St & Schenley Dr,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
95911074,5/24/2020 13:15,5/24/2020 14:37,70024,4911,1041,Fifth Ave & S Bouquet St,49621,14th St & Penn Ave,Customer
95911138,5/24/2020 13:16,5/24/2020 15:05,70600,6551,1041,Fifth Ave & S Bouquet St,1000,Liberty Ave & Stanwix St,Customer
95911173,5/24/2020 13:16,5/24/2020 15:05,70686,6493,1041,Fifth Ave & S Bouquet St,1000,Liberty Ave & Stanwix St,Customer
95911194,5/24/2020 13:17,5/24/2020 14:27,70665,4199,1056,Wood St & Sixth Ave,1016,17th St & Penn Ave,Customer
95911241,5/24/2020 13:18,5/24/2020 14:27,70504,4146,1056,Wood St & Sixth Ave,1016,17th St & Penn Ave,Customer
95911283,5/24/2020 13:18,5/24/2020 15:30,70178,7923,1074,South Side Trail & S 4th St,1046,S 25th St & E Carson St,Customer
95911381,5/24/2020 13:20,5/24/2020 14:59,70120,5949,1012,North Shore Trail & Fort Duquesne Bridge,,BIKE 70120,Customer
95911402,5/24/2020 13:20,5/24/2020 15:00,70677,5987,1012,North Shore Trail & Fort Duquesne Bridge,,BIKE 70677,Customer
95911486,5/24/2020 13:21,5/24/2020 16:53,70010,12670,49921,W General Robinson St & Chuck Noll Way,1012,North Shore Trail & Fort Duquesne Bridge,Customer
95911649,5/24/2020 13:24,5/24/2020 14:38,70641,4404,1008,Centre Ave & PPG Paints Arena,49271,S Craig St & 5th Ave,Customer
95911679,5/24/2020 13:25,5/24/2020 15:22,70210,7058,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
95911688,5/24/2020 13:25,5/24/2020 14:10,70620,2730,1032,Walnut St & College St,1033,Ivy St & Walnut St   ,Customer
95911706,5/24/2020 13:25,5/24/2020 14:05,70554,2418,49611,24th St & Smallman St,49611,24th St & Smallman St,Customer
95911723,5/24/2020 13:25,5/24/2020 16:02,70445,9376,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
95911725,5/24/2020 13:25,5/25/2020 10:38,70401,76380,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
95911731,5/24/2020 13:25,5/24/2020 15:22,70068,7018,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
95911742,5/24/2020 13:26,5/24/2020 14:05,70164,2368,49611,24th St & Smallman St,49611,24th St & Smallman St,Customer
95911766,5/24/2020 13:26,5/24/2020 13:37,70500,640,,BIKE 70500,49611,24th St & Smallman St,Customer
95911915,5/24/2020 13:28,5/24/2020 13:32,70494,242,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
95911956,5/24/2020 13:29,5/24/2020 16:10,70534,9668,49651,Grant St & Strawberry Way,1014,Ridge Ave & Brighton Rd (CCAC),Customer
95911960,5/24/2020 13:29,5/24/2020 14:38,70557,4166,1008,Centre Ave & PPG Paints Arena,49271,S Craig St & 5th Ave,Customer
95912043,5/24/2020 13:30,5/24/2020 14:05,70260,2109,1004,First Ave & B St (T Station),1084,Hot Metal St & Tunnel Blvd,Customer
95912116,5/24/2020 13:31,5/24/2020 15:51,70530,8384,49391,E Liberty Blvd & Negley Ave,49391,E Liberty Blvd & Negley Ave,Customer
95912199,5/24/2020 13:33,5/24/2020 14:15,70586,2548,1032,Walnut St & College St,1033,Ivy St & Walnut St   ,Customer
95912210,5/24/2020 13:33,5/24/2020 15:56,70365,8592,1091,Semple St & Louisa St,1044,Zulema St & Coltart Ave,Customer
95912235,5/24/2020 13:33,5/24/2020 15:21,70680,6460,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
95912236,5/24/2020 13:33,5/24/2020 14:25,70229,3080,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
95912259,5/24/2020 13:34,5/24/2020 15:37,70515,7391,1045,S 27th St & Sidney St. (Southside Works),,BIKE 70515,Customer
95912312,5/24/2020 13:35,5/24/2020 14:13,70381,2316,1033,Ivy St & Walnut St   ,1000,Liberty Ave & Stanwix St,Subscriber
95912411,5/24/2020 13:36,5/24/2020 15:40,70385,7385,1045,S 27th St & Sidney St. (Southside Works),,BIKE 70385,Customer
95912464,5/24/2020 13:37,5/24/2020 14:09,70195,1943,1033,Ivy St & Walnut St   ,1000,Liberty Ave & Stanwix St,Subscriber
95912565,5/24/2020 13:39,5/24/2020 13:40,70502,100,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
95912738,5/24/2020 13:42,5/24/2020 13:54,70242,767,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
95912786,5/24/2020 13:42,5/24/2020 13:50,70593,454,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
95912805,5/24/2020 13:43,5/24/2020 15:57,70502,8041,1045,S 27th St & Sidney St. (Southside Works),1084,Hot Metal St & Tunnel Blvd,Customer
95912852,5/24/2020 13:43,5/24/2020 14:10,70253,1592,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1028,Penn Ave & Putnam St (Bakery Square),Subscriber
95912882,5/24/2020 13:44,5/24/2020 14:53,70113,4177,49611,24th St & Smallman St,1059,Burns White Center at 3 Crossings,Customer
95912934,5/24/2020 13:45,5/24/2020 14:27,70494,2517,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
95912957,5/24/2020 13:45,5/24/2020 15:29,70567,6222,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
95912966,5/24/2020 13:45,5/24/2020 14:53,70500,4065,49611,24th St & Smallman St,1059,Burns White Center at 3 Crossings,Customer
95913013,5/24/2020 13:46,5/24/2020 14:45,70089,3548,1012,North Shore Trail & Fort Duquesne Bridge,,BIKE 70089,Customer
95913049,5/24/2020 13:46,5/24/2020 15:29,70674,6137,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
95913075,5/24/2020 13:47,5/24/2020 14:48,70520,3694,1012,North Shore Trail & Fort Duquesne Bridge,,BIKE 70520,Customer
95913085,5/24/2020 13:47,5/24/2020 21:25,70204,27475,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
95913103,5/24/2020 13:47,5/24/2020 13:50,70313,151,,BIKE 70313,1045,S 27th St & Sidney St. (Southside Works),Customer
95913162,5/24/2020 13:48,5/24/2020 14:45,70617,3421,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
95913215,5/24/2020 13:49,5/24/2020 13:56,70126,392,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
95913312,5/24/2020 13:51,5/24/2020 14:19,70684,1676,1070,Hobart St & Wightman St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
95913328,5/24/2020 13:51,5/24/2020 13:53,70531,109,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
95913354,5/24/2020 13:52,5/24/2020 14:29,70313,2230,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
95913377,5/24/2020 13:52,5/24/2020 13:58,70613,336,1026,Penn Ave & S Whitfield St,1027,Shady Ave & Ellsworth Ave,Subscriber
95913427,5/24/2020 13:53,5/24/2020 14:43,70642,2992,1012,North Shore Trail & Fort Duquesne Bridge,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
95913565,5/24/2020 13:56,5/24/2020 14:21,70429,1466,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1019,42nd St & Butler St,Subscriber
95913657,5/24/2020 13:58,5/24/2020 15:15,70453,4625,1003,First Ave & Smithfield St,,BIKE 70453,Subscriber
95913713,5/24/2020 13:59,5/25/2020 11:55,70185,78972,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1019,42nd St & Butler St,Customer
95913761,5/24/2020 14:00,5/24/2020 15:52,70121,6755,49921,W General Robinson St & Chuck Noll Way,1015,Federal St & E North Ave,Subscriber
95913950,5/24/2020 14:03,5/24/2020 14:43,70293,2440,1018,Butler St & Stanton Ave,1018,Butler St & Stanton Ave,Customer
95913964,5/24/2020 14:03,5/24/2020 14:55,70126,3103,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
95914087,5/24/2020 14:05,5/24/2020 16:35,70067,8999,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
95914104,5/24/2020 14:06,5/24/2020 14:57,70347,3103,1018,Butler St & Stanton Ave,,BIKE 70347,Customer
95914109,5/24/2020 14:06,5/24/2020 16:35,70223,8963,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
95914172,5/24/2020 14:07,5/24/2020 15:22,70667,4543,49731,Ross St & Fourth Ave,1004,First Ave & B St (T Station),Customer
95914239,5/24/2020 14:08,5/24/2020 15:12,70098,3851,49731,Ross St & Fourth Ave,1004,First Ave & B St (T Station),Customer
95914361,5/24/2020 14:11,5/24/2020 16:22,70412,7863,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
95914374,5/24/2020 14:11,5/24/2020 15:10,70326,3556,49731,Ross St & Fourth Ave,1004,First Ave & B St (T Station),Customer
95914405,5/24/2020 14:12,5/24/2020 14:15,70528,174,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
95914434,5/24/2020 14:13,5/24/2020 14:30,70490,1015,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
95914507,5/24/2020 14:14,5/24/2020 14:51,70656,2225,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
95914546,5/24/2020 14:15,5/24/2020 16:25,70053,7776,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
95914617,5/24/2020 14:17,5/24/2020 16:00,70367,6228,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
95914640,5/24/2020 14:17,5/24/2020 15:31,70561,4435,49561,Butler St & 48th St,1019,42nd St & Butler St,Customer
95914654,5/24/2020 14:17,5/24/2020 15:58,70491,6027,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
95914679,5/24/2020 14:18,5/24/2020 16:00,70521,6130,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
95914727,5/24/2020 14:19,5/24/2020 14:27,70482,457,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
95914828,5/24/2020 14:21,5/24/2020 16:02,70065,6064,1047,S 22nd St & E Carson St,1084,Hot Metal St & Tunnel Blvd,Customer
95914856,5/24/2020 14:22,5/24/2020 16:03,70612,6078,1047,S 22nd St & E Carson St,1084,Hot Metal St & Tunnel Blvd,Customer
95914868,5/24/2020 14:22,5/24/2020 15:37,70595,4504,1045,S 27th St & Sidney St. (Southside Works),1004,First Ave & B St (T Station),Customer
95914879,5/24/2020 14:22,5/24/2020 15:09,70682,2800,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
95914897,5/24/2020 14:23,5/24/2020 15:09,70508,2752,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
95914986,5/24/2020 14:24,5/24/2020 16:28,70211,7446,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
95915007,5/24/2020 14:25,5/25/2020 11:02,70519,74230,1027,Shady Ave & Ellsworth Ave,49391,E Liberty Blvd & Negley Ave,Subscriber
95915077,5/24/2020 14:26,5/24/2020 15:17,70672,3064,49691,Liberty Ave & 6th St,1001,Forbes Ave & Market Square,Customer
95915104,5/24/2020 14:27,5/24/2020 15:42,70578,4504,1018,Butler St & Stanton Ave,1019,42nd St & Butler St,Customer
95915136,5/24/2020 14:28,5/24/2020 16:03,70616,5749,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
95915190,5/24/2020 14:29,5/24/2020 15:17,70080,2922,,BIKE 70080,,BIKE 70080,Customer
95915227,5/24/2020 14:30,5/24/2020 15:51,70663,4898,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
95915448,5/24/2020 14:35,5/24/2020 14:40,70208,349,1045,S 27th St & Sidney St. (Southside Works),,BIKE 70208,Customer
95915454,5/24/2020 14:35,5/24/2020 15:50,70494,4489,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
95915554,5/24/2020 14:36,5/24/2020 15:49,70078,4325,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
95915591,5/24/2020 14:37,5/24/2020 15:04,70115,1629,49621,14th St & Penn Ave,,BIKE 70115,Customer
95915619,5/24/2020 14:38,5/24/2020 14:41,70531,189,,BIKE 70531,1011,Fort Duquesne Blvd & 7th St,Customer
95915631,5/24/2020 14:38,5/24/2020 18:11,70313,12764,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
95915634,5/24/2020 14:38,5/24/2020 15:49,70030,4220,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
95915669,5/24/2020 14:39,5/24/2020 17:45,70566,11172,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
95915698,5/24/2020 14:39,5/24/2020 17:40,70556,10814,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
95915709,5/24/2020 14:39,5/24/2020 17:46,70547,11177,,BIKE 70547,1001,Forbes Ave & Market Square,Customer
95915716,5/24/2020 14:40,5/24/2020 14:45,70214,312,,BIKE 70214,1000,Liberty Ave & Stanwix St,Customer
95915730,5/24/2020 14:40,5/24/2020 15:04,70244,1442,1001,Forbes Ave & Market Square,49701,Third Ave & Stanwix St,Customer
95915742,5/24/2020 14:40,5/24/2020 17:33,70106,10329,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
95915747,5/24/2020 14:40,5/25/2020 10:18,70510,70636,1012,North Shore Trail & Fort Duquesne Bridge,1015,Federal St & E North Ave,Customer
95915767,5/24/2020 14:41,5/24/2020 15:32,70007,3042,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
95915802,5/24/2020 14:42,5/24/2020 15:09,70005,1665,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
95915808,5/24/2020 14:42,5/24/2020 17:04,70657,8523,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
95915818,5/24/2020 14:42,5/24/2020 15:09,70221,1657,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
95915826,5/24/2020 14:42,5/24/2020 17:38,70314,10583,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
95915834,5/24/2020 14:42,5/24/2020 15:32,70579,3005,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
95915847,5/24/2020 14:42,5/24/2020 15:49,70105,3964,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
95915870,5/24/2020 14:43,5/24/2020 15:40,70208,3439,,BIKE 70208,1016,17th St & Penn Ave,Customer
95915923,5/24/2020 14:44,5/25/2020 18:56,70581,101533,49881,Arch St & Jacksonia St,49881,Arch St & Jacksonia St,Customer
95915930,5/24/2020 14:44,5/24/2020 15:20,70012,2146,1035,Fifth Ave & S Dithridge St,1029,Alder St & S Highland Ave,Customer
95915952,5/24/2020 14:45,5/24/2020 15:20,70489,2123,1035,Fifth Ave & S Dithridge St,1029,Alder St & S Highland Ave,Customer
95915975,5/24/2020 14:45,5/24/2020 17:38,70526,10403,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
95916011,5/24/2020 14:46,5/24/2020 15:15,70387,1773,1018,Butler St & Stanton Ave,1018,Butler St & Stanton Ave,Customer
95916015,5/24/2020 14:46,5/24/2020 16:05,70623,4745,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
95916056,5/24/2020 14:47,5/24/2020 14:49,70529,152,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
95916073,5/24/2020 14:47,5/25/2020 10:04,70617,69392,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
95916075,5/24/2020 14:47,5/24/2020 16:02,70653,4471,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
95916085,5/24/2020 14:48,5/24/2020 16:29,70195,6043,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
95916124,5/24/2020 14:49,5/24/2020 17:09,70089,8425,,BIKE 70089,1015,Federal St & E North Ave,Customer
95916185,5/24/2020 14:50,5/24/2020 16:06,70214,4508,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
95916206,5/24/2020 14:51,5/24/2020 16:28,70234,5851,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
95916256,5/24/2020 14:53,5/24/2020 16:33,70316,6050,1033,Ivy St & Walnut St   ,1024,S Negley Ave & Baum Blvd,Subscriber
95916260,5/24/2020 14:53,5/25/2020 10:17,70656,69841,1012,North Shore Trail & Fort Duquesne Bridge,1015,Federal St & E North Ave,Customer
95916278,5/24/2020 14:53,5/24/2020 14:56,70004,128,1032,Walnut St & College St,,BIKE 70004,Customer
95916323,5/24/2020 14:55,5/24/2020 15:09,70097,881,,BIKE 70097,1019,42nd St & Butler St,Customer
95916354,5/24/2020 14:55,5/24/2020 15:37,70649,2519,1061,33rd St & Penn Ave ,49601,Smallman St & 31st St,Customer
95916383,5/24/2020 14:56,5/24/2020 20:09,70637,18792,1061,33rd St & Penn Ave ,49601,Smallman St & 31st St,Customer
95916388,5/24/2020 14:56,5/24/2020 15:18,70487,1321,1041,Fifth Ave & S Bouquet St,1048,S 18th St & Sidney St,Customer
95916391,5/24/2020 14:56,5/24/2020 15:20,70559,1446,1041,Fifth Ave & S Bouquet St,1048,S 18th St & Sidney St,Customer
95916400,5/24/2020 14:57,5/24/2020 20:09,70278,18755,6666,Missing New,49601,Smallman St & 31st St,Customer
95916412,5/24/2020 14:57,5/24/2020 15:02,70306,312,1032,Walnut St & College St,1032,Walnut St & College St,Customer
95916475,5/24/2020 14:58,5/24/2020 15:32,70258,2018,49801,Microsoft,1000,Liberty Ave & Stanwix St,Customer
95916482,5/24/2020 14:59,5/24/2020 17:09,70688,7811,1053,Hamilton Ave & Zodiac Way,1056,Wood St & Sixth Ave,Customer
95916507,5/24/2020 14:59,5/25/2020 10:03,70120,68599,,BIKE 70120,1015,Federal St & E North Ave,Customer
95916562,5/24/2020 15:01,5/25/2020 12:08,70677,76047,,BIKE 70677,1015,Federal St & E North Ave,Customer
